Channel,LOB,Country,Requester,CR_Lv4,Evaluado,Supervisor,Tenure,QA_Score,Duration,Week
Live Chat,Delivery,CO,Customer,rate another user,Agent 94,Supervisor 26,Tenure (De 30 a 90 días),100.0,1442.0,W21
Live Chat,Delivery,CO,Customer,refund status and conditions,Agent 111,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,512.0,W21
Live Chat,Delivery,CO,Customer,refund status and conditions doubts,Agent 118,Supervisor 19,Tenure (De 30 a 90 días),100.0,1167.0,W21
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 114,Supervisor 3,Tenure (De 3 a 6 Meses),90.0,1185.0,W21
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 62,Supervisor 3,New hire,100.0,813.0,W21
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 103,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,673.0,W21
Live Chat,Delivery,MX,Customer,User placed order with wrong information,Agent 154,Supervisor 27,Tenure (De 3 a 6 Meses),90.0,806.0,W21
Live Chat,Delivery,MX,Customer,cannot place cash order (under antifraud review),Agent 203,Supervisor 10,New hire,100.0,2.0,W21
Live Chat,Delivery,CO,Customer,inedible order,Agent 24,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,950.0,W21
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 235,Supervisor 4,Tenure (De 30 a 90 días),100.0,825.0,W21
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 198,Supervisor 13,Tenure (De 3 a 6 Meses),100.0,232.0,W21
Live Chat,Delivery,MX,Customer,other business line,Agent 115,Supervisor 1,Tenure (De 30 a 90 días),100.0,1322.0,W21
Live Chat,Delivery,MX,Customer,Bank Card Stolen (under antifraud review),Agent 116,Supervisor 3,Tenure (De 30 a 90 días),0.0,911.0,W21
Live Chat,Delivery,MX,Customer,Driver or store request to cancel order,Agent 73,Supervisor 27,Tenure (De 3 a 6 Meses),100.0,910.0,W21
Live Chat,Delivery,MX,Customer,Duplicated charge,Agent 26,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,447.0,W21
Live Chat,Delivery,CO,Customer,Inedible order,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,179.0,W21
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 69,Supervisor 29,Tenure (De 3 a 6 Meses),100.0,790.0,W21
Live Chat,Delivery,PE,Customer,Online payment failure (under antifraud review),Agent 13,Supervisor 1,Tenure (De 30 a 90 días),90.0,408.0,W21
Live Chat,Delivery,CO,Customer,delivery verification code,Agent 222,Supervisor 25,Tenure (De 6 a 12 Meses),100.0,272.0,W21
Phone,Delivery,MX,Customer,Wrong order,Agent 229,Supervisor 12,Tenure (Mas de 1 año),100.0,105.0,W22
Phone,Delivery,MX,Customer,Invalid contact,Agent 10,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,70.0,W22
Phone,Delivery,MX,Customer,Inedible order,Agent 260,Supervisor 30,Tenure (Mas de 1 año),0.0,,W22
Phone,Delivery,MX,Customer,Issues while paying to courier,Agent 144,Supervisor 13,Tenure (Mas de 1 año),100.0,63.0,W22
Phone,Delivery,CO,Customer,Invalid contact,Agent 223,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,58.0,W22
Phone,Delivery,MX,Customer,Damaged order,Agent 18,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,9.0,W22
Phone,Delivery,CO,Customer,User disagrees with cancellation charge/debt,Agent 220,Supervisor 12,Tenure (Mas de 1 año),0.0,52.0,W22
Phone,Delivery,MX,Customer,Damaged order,Agent 259,Supervisor 17,Tenure (De 6 a 12 Meses),90.0,70.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 188,Supervisor 24,Tenure (Mas de 1 año),100.0,62.0,W22
Phone,Delivery,MX,Customer,Invalid contact,Agent 9,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,61.0,W22
Phone,Delivery,CO,Customer,Invalid contact,Agent 21,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,39.0,W22
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 253,Supervisor 8,Tenure (De 30 a 90 días),0.0,72.0,W22
Phone,Delivery,CO,Customer,Wrong order,Agent 231,Supervisor 14,Tenure (De 30 a 90 días),100.0,46.0,W22
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 51,Supervisor 9,Tenure (De 6 a 12 Meses),90.0,8.0,W22
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 14,Supervisor 11,Tenure (Mas de 1 año),100.0,65.0,W22
Phone,Delivery,MX,Customer,User placed order with wrong information,Agent 197,Supervisor 12,Tenure (Mas de 1 año),0.0,67.0,W22
Phone,Delivery,MX,Customer,Order is active but customer already received it,Agent 11,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,61.0,W22
Phone,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 4,Supervisor 4,Tenure (De 6 a 12 Meses),90.0,9.0,W22
Phone,Delivery,MX,Customer,Order is active but customer already received it,Agent 226,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,9.0,W22
Phone,Delivery,MX,Customer,Invalid contact,Agent 226,Supervisor 6,Tenure (De 6 a 12 Meses),90.0,62.0,W22
Phone,Delivery,MX,Customer,Other business line,Agent 38,Supervisor 11,Tenure (Mas de 1 año),100.0,143.0,W22
Phone,Delivery,MX,Customer,User placed order with wrong information,Agent 188,Supervisor 24,Tenure (Mas de 1 año),100.0,60.0,W22
Phone,Delivery,MX,Customer,Verbal aggression,Agent 54,Supervisor 9,Tenure (De 3 a 6 Meses),90.0,69.0,W22
Phone,Delivery,MX,Customer,Damaged order,Agent 42,Supervisor 14,Tenure (De 30 a 90 días),90.0,55.0,W22
Phone,Delivery,MX,Customer,User request order status or delay information,Agent 261,Supervisor 23,Tenure (Mas de 1 año),100.0,96.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 22,Supervisor 11,Tenure (Mas de 1 año),100.0,73.0,W22
Phone,Delivery,MX,Customer,Bank card stolen (under antifraud review),Agent 11,Supervisor 9,Tenure (De 6 a 12 Meses),90.0,82.0,W22
Phone,Delivery,MX,Customer,Rate another user,Agent 19,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,110.0,W22
Phone,Delivery,CO,Customer,Invalid contact,Agent 49,Supervisor 17,Tenure (De 30 a 90 días),100.0,48.0,W22
Phone,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 54,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,8.0,W22
Phone,Delivery,CO,Customer,Rate another user,Agent 14,Supervisor 11,Tenure (Mas de 1 año),100.0,54.0,W22
Phone,Delivery,MX,Customer,Damaged order,Agent 223,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,70.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 262,Supervisor 19,Tenure (De 3 a 6 Meses),90.0,104.0,W22
Phone,Delivery,MX,Customer,Cannot use my coupon (under antifraud review),Agent 224,Supervisor 24,Tenure (Mas de 1 año),100.0,60.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 55,Supervisor 11,Tenure (De 6 a 12 Meses),90.0,82.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 228,Supervisor 13,Tenure (De 6 a 12 Meses),0.0,61.0,W22
Phone,Delivery,MX,Customer,Placing an order information,Agent 36,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,63.0,W22
Phone,Delivery,MX,Customer,User placed order with wrong information,Agent 259,Supervisor 17,Tenure (De 6 a 12 Meses),90.0,67.0,W22
Phone,Delivery,CO,Customer,Wrong order,Agent 254,Supervisor 23,Tenure (Mas de 1 año),0.0,9.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 221,Supervisor 11,Tenure (Mas de 1 año),100.0,81.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 135,Supervisor 12,Tenure (Mas de 1 año),100.0,95.0,W22
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 144,Supervisor 13,Tenure (Mas de 1 año),0.0,60.0,W22
Phone,Delivery,MX,Customer,Invalid contact,Agent 23,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,72.0,W22
Phone,Delivery,MX,Customer,Wrong order,Agent 166,Supervisor 11,Tenure (Mas de 1 año),100.0,72.0,W22
Phone,Delivery,CR,Customer,Invalid contact,Agent 44,Supervisor 7,Tenure (De 30 a 90 días),100.0,72.0,W22
Phone,Delivery,MX,Customer,Refund status and conditions,Agent 22,Supervisor 11,Tenure (Mas de 1 año),100.0,51.0,W22
Phone,Delivery,MX,Customer,Invalid contact,Agent 20,Supervisor 10,Tenure (De 30 a 90 días),100.0,99.0,W22
Phone,Delivery,MX,Customer,Damaged order,Agent 50,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,50.0,W22
Phone,Delivery,MX,Customer,Refund status and conditions,Agent 217,Supervisor 12,Tenure (Mas de 1 año),0.0,17.0,W22
Phone,Delivery,CO,Customer,User placed order with wrong information,Agent 253,Supervisor 8,Tenure (De 30 a 90 días),100.0,98.0,W22
Phone,Delivery,CO,Customer,Order appears as completed but customer haven't receive it - full service,Agent 29,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,43.0,W22
Phone,Delivery,CO,Customer,User disagrees with cancellation charge/debt,Agent 90,Supervisor 12,Tenure (Mas de 1 año),100.0,64.0,W22
Live Chat,Delivery,CR,Customer,Courier overcharged me,Agent 237,Supervisor 15,Tenure (De 30 a 90 días),100.0,824.0,W22
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 213,Supervisor 13,Tenure (De 30 a 90 días),100.0,861.0,W22
Phone,Delivery,MX,Customer,Order is active but customer already received it,Agent 82,Supervisor 11,Tenure (Mas de 1 año),0.0,108.0,W22
Phone,Delivery,MX,Customer,Damaged order,Agent 15,Supervisor 12,Tenure (Mas de 1 año),100.0,62.0,W22
Live Chat,Delivery,MX,Customer,Driver or store request to cancel order,Agent 120,Supervisor 6,Tenure (De 30 a 90 días),100.0,563.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 100,Supervisor 19,Tenure (De 30 a 90 días),0.0,461.0,W22
Live Chat,Delivery,MX,Customer,Inedible order,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,314.0,W22
Live Chat,Delivery,MX,Customer,Inedible order,Agent 169,Supervisor 19,Tenure (De 3 a 6 Meses),100.0,516.0,W22
Live Chat,Delivery,MX,Customer,Inedible order,Agent 101,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,276.0,W22
Live Chat,Delivery,CO,Customer,Inedible order,Agent 26,Supervisor 19,Tenure (De 6 a 12 Meses),100.0,477.0,W22
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 169,Supervisor 19,Tenure (De 3 a 6 Meses),100.0,952.0,W22
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 40,Supervisor 15,Tenure (De 6 a 12 Meses),100.0,384.0,W22
Live Chat,Delivery,MX,Customer,refund status and conditions,Agent 154,Supervisor 27,Tenure (De 3 a 6 Meses),100.0,647.0,W22
Live Chat,Delivery,CO,Customer,refund status and conditions doubts,Agent 146,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,338.0,W22
Live Chat,Delivery,CO,Customer,Damaged order,Agent 96,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,215.0,W22
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 80,Supervisor 3,Tenure (De 30 a 90 días),100.0,904.0,W22
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 169,Supervisor 19,Tenure (De 3 a 6 Meses),100.0,339.0,W22
Live Chat,Delivery,PE,Customer,Inedible order,Agent 65,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,475.0,W22
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 177,Supervisor 9,Tenure (De 30 a 90 días),90.0,1661.0,W22
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 61,Supervisor 3,Tenure (De 30 a 90 días),100.0,68.0,W22
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 192,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,270.0,W22
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - groceries,Agent 190,Supervisor 26,Tenure (De 30 a 90 días),100.0,113.0,W22
Live Chat,Delivery,CO,Customer,rate another user,Agent 138,Supervisor 27,Tenure (De 30 a 90 días),100.0,583.0,W22
Live Chat,Delivery,CO,Customer,review order history,Agent 66,Supervisor 19,Tenure (De 3 a 6 Meses),100.0,487.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 100,Supervisor 19,Tenure (De 30 a 90 días),100.0,1319.0,W22
Live Chat,Delivery,MX,Customer,membership program benefits,Agent 62,Supervisor 3,Tenure (De 30 a 90 días),100.0,1088.0,W22
Live Chat,Delivery,MX,Customer,refund status and conditions doubts,Agent 201,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,1080.0,W22
Live Chat,Delivery,MX,Customer,Bank Card Stolen (under antifraud review),Agent 186,Supervisor 13,Tenure (De 30 a 90 días),100.0,1151.0,W22
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 121,Supervisor 3,Tenure (De 30 a 90 días),100.0,531.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 26,Supervisor 19,Tenure (De 6 a 12 Meses),100.0,728.0,W22
Live Chat,Delivery,MX,Customer,Inedible order,Agent 235,Supervisor 4,Tenure (De 30 a 90 días),100.0,491.0,W22
Live Chat,Delivery,MX,Customer,Inedible order,Agent 26,Supervisor 19,Tenure (De 6 a 12 Meses),100.0,890.0,W22
Live Chat,Delivery,MX,Customer,Courier hasn´t arrived,Agent 157,Supervisor 27,Tenure (De 30 a 90 días),100.0,402.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 181,Supervisor 19,Tenure (De 30 a 90 días),100.0,683.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 115,Supervisor 1,Tenure (De 30 a 90 días),100.0,770.0,W22
Live Chat,Delivery,MX,Customer,User placed order with wrong information,Agent 190,Supervisor 26,Tenure (De 30 a 90 días),100.0,372.0,W22
Live Chat,Delivery,CO,Customer,store promotions doubts,Agent 187,Supervisor 13,Tenure (De 30 a 90 días),100.0,25.0,W22
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 101,Supervisor 4,Tenure (De 30 a 90 días),100.0,454.0,W22
Live Chat,Delivery,PE,Customer,After sales user fraud (under anti fraud review),Agent 80,Supervisor 3,Tenure (De 30 a 90 días),100.0,656.0,W22
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 70,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,1295.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 95,Supervisor 26,Tenure (De 3 a 6 Meses),100.0,1174.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 181,Supervisor 19,Tenure (De 30 a 90 días),100.0,1198.0,W22
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 234,Supervisor 26,Tenure (De 30 a 90 días),100.0,2657.0,W22
Live Chat,Delivery,CR,Customer,cannot use my coupon (under antifraud review),Agent 102,Supervisor 6,Tenure (De 30 a 90 días),100.0,752.0,W22
Live Chat,Delivery,CR,Customer,inedible order,Agent 26,Supervisor 19,Tenure (De 6 a 12 Meses),100.0,706.0,W22
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 164,Supervisor 19,Tenure (De 3 a 6 Meses),100.0,185.0,W22
Live Chat,Delivery,MX,Customer,rate another user,Agent 87,Supervisor 27,Tenure (De 3 a 6 Meses),100.0,685.0,W22
Live Chat,Delivery,CO,Customer,rate another user,Agent 210,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,915.0,W22
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 136,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,419.0,W22
Live Chat,Delivery,MX,Customer,Driver or store request to cancel order,Agent 234,Supervisor 26,Tenure (De 30 a 90 días),100.0,686.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 169,Supervisor 19,Tenure (De 3 a 6 Meses),100.0,470.0,W22
Live Chat,Delivery,CR,Customer,User request order status or delay information,Agent 235,Supervisor 4,Tenure (De 30 a 90 días),100.0,1017.0,W22
Live Chat,Delivery,CO,Customer,membership program benefits,Agent 209,Supervisor 26,Tenure (De 30 a 90 días),90.0,922.0,W22
Live Chat,Delivery,MX,Customer,modify or add address,Agent 203,Supervisor 10,Tenure (De 30 a 90 días),0.0,812.0,W22
Live Chat,Delivery,CO,Customer,Inedible order,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,478.0,W22
Live Chat,Delivery,MX,Customer,User request order status or delay information,Agent 234,Supervisor 26,Tenure (De 30 a 90 días),100.0,937.0,W22
Live Chat,Delivery,MX,Customer,incomplete order,Agent 116,Supervisor 3,Tenure (De 30 a 90 días),100.0,764.0,W22
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 140,Supervisor 15,Tenure (De 30 a 90 días),100.0,2163.0,W22
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 171,Supervisor 27,Tenure (De 30 a 90 días),100.0,667.0,W22
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 45,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,1784.0,W22
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 155,Supervisor 13,Tenure (De 30 a 90 días),100.0,48.0,W22
Live Chat,Delivery,CR,Customer,Incomplete order,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,307.0,W22
Live Chat,Delivery,CO,Customer,Inedible order,Agent 101,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,488.0,W22
Live Chat,Delivery,CO,Customer,Inedible order,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,658.0,W22
Live Chat,Delivery,MX,Customer,delete account,Agent 98,Supervisor 19,Tenure (De 30 a 90 días),100.0,432.0,W22
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 95,Supervisor 26,Tenure (De 3 a 6 Meses),100.0,613.0,W22
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 102,Supervisor 6,Tenure (De 30 a 90 días),100.0,1286.0,W22
Live Chat,Delivery,CR,Customer,order appears as completed but customer haven't receive it - full service,Agent 206,Supervisor 26,Tenure (De 30 a 90 días),100.0,630.0,W22
Live Chat,Delivery,MX,Customer,referral coupon information,Agent 191,Supervisor 19,Tenure (De 30 a 90 días),100.0,1424.0,W22
Live Chat,Delivery,PE,Customer,refund failed,Agent 138,Supervisor 27,Tenure (De 30 a 90 días),100.0,3373.0,W22
Live Chat,Delivery,MX,Customer,refund status and conditions doubts,Agent 109,Supervisor 27,Tenure (De 30 a 90 días),100.0,50.0,W22
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,62.0,W22
Live Chat,Delivery,CR,Customer,Inedible order,Agent 64,Supervisor 19,Tenure (De 30 a 90 días),100.0,959.0,W22
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 105,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,1997.0,W22
Live Chat,Delivery,MX,Customer,modify or add address,Agent 95,Supervisor 26,Tenure (De 3 a 6 Meses),100.0,1353.0,W22
Live Chat,Delivery,CO,Customer,refund status and conditions,Agent 241,Supervisor 9,Tenure (De 30 a 90 días),100.0,223.0,W22
Live Chat,Delivery,MX,Customer,Account Stolen (under antifraud review),Agent 155,Supervisor 13,Tenure (De 30 a 90 días),100.0,2013.0,W22
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 98,Supervisor 19,Tenure (De 30 a 90 días),100.0,1255.0,W22
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 57,Supervisor 27,Tenure (De 6 a 12 Meses),100.0,391.0,W22
Live Chat,Delivery,PE,Customer,Incomplete order,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,358.0,W22
Live Chat,Delivery,CO,Customer,incomplete order,Agent 191,Supervisor 19,Tenure (De 30 a 90 días),100.0,577.0,W22
Live Chat,Delivery,MX,Customer,modify phone number,Agent 100,Supervisor 19,Tenure (De 30 a 90 días),100.0,538.0,W22
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 186,Supervisor 13,Tenure (De 30 a 90 días),100.0,1204.0,W22
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 24,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,668.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 95,Supervisor 26,Tenure (De 3 a 6 Meses),100.0,986.0,W22
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,584.0,W22
Live Chat,Delivery,MX,Customer,User don't want the order anymore,Agent 238,Supervisor 6,Tenure (De 30 a 90 días),100.0,257.0,W22
